卡池ID,卡池类型,开始时间,结束时间,PickUp卡名,图片路径
50021,角色卡池,2026-07-20 12:00:00,2026-08-10 11:59:59,[举世无双·樱花耀夜]樱花千代王、[CODE：淋面装饰]美浦波旁、[精确无比·巧克力大师]荣进闪耀、[墨绿柔线]目白雅丹、[Starry Nocturne]爱慕织姬、[锦绣·溢彩盛典]北部玄驹、[Natural Brilliance]里见光钻、[砺光韧线]目白光明、[星夜猫咪舞会]青云天空、[胜利之星]富士奇石、[叠瓣花蕾]西野花、[四白流星之袭]八重无敌、[RUN＆WIN]优秀素质、[洁白傲气的激励之服]帝王光辉、[全时狂欢]艾尼风神、[Line Breakthrough]目白善信、[朔月挚爱]真机伶、[Titania]美妙姿势、[稻荷因缘江户紫]稻荷一、[悬铃木魔女]东商变革、[Bubblegum☆Memories]大树快车、[假日宝石蓝]目白多伯、[unsigned]空中神宫、[涟漪佳人]目白麦昆、[RUN！乱！发射！！]黄金船、[黑铁的壮志]青竹回忆、[阴阳八卦☆开运服]小林历奇、[黄昏凯旋]醒目飞鹰、[梦想传递员]胜利奖券、[另类工程师]成田大进、[可可爱爱的六出冰花]雪之美人、[Rocket☆Star]采珠、[爱丽♡僵尸]爱丽数码、[Dot-o'-Lantern]名将怒涛、[Flare]阿斯顿真弓、[Fluttertail Spirit]山人西风、[轰鸣雷神]玉藻十字、[梦之金原]稻荷一、[死中求生]中山庆典、[Butterfly Sting]奇锐骏、[不会结冰的生命之水]伏特加、[绯红的星月之夜]大和赤骥、[Heroic Author]荒漠英雄、[饿狼]成田白仁、[压轴主角·庆鹤之志]北部玄驹、[当红之星·荣兴之翠]里见光钻,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50021.png
50023,角色卡池,2026-07-20 12:00:00,2026-08-10 11:59:59,[星辉之航]北幸樽前、[Fun☆Fun☆嗨翻天]大拓太阳神、[MELTY GIFT]艾尼风神、[玛格丽特拿铁]目白莱恩、[Wicked Punk]新光风、[Clear Bliss]千明代表、[华丽红玉]第一红宝、[Onyx Soldier]克里斯象征、[Neige Émeraude]目白雅丹、[Fleur Enneigée]樱花千代王、[Saisir le rêve]樱花桂冠、[Universe-Naut]新宇宙、[碧蓝湍流]待兼唐怀瑟、[赤热☆队长]樱花进王、[奇迹装点！]菱奇宝、[雷霆加身]谷水琴蕾、[Sweet Juneberry]西野花、[Hungry Veil]菱亚马逊,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50023.png
30177,支援卡,2026-07-30 12:00:00,2026-08-10 11:59:59,[暖月]黄金城、[宛如海鸥]目白善信,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30177.png
30176,角色卡池,2026-07-30 12:00:00,2026-08-10 11:59:59,[Ultra☆Marine]青竹回忆、[Aurore☆Vacances]岛川乔丹,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30176.png
30179,支援卡,2026-08-05 12:00:00,2026-08-16 11:59:59,[TT Ignition！]双涡轮、[啊，华丽一族]第一红宝,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30179.png
30178,角色卡池,2026-08-05 12:00:00,2026-08-16 11:59:59,[登龙之顶]葛城荣主,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30178.png
30181,支援卡,2026-08-10 12:00:00,2026-08-20 11:59:59,[特雷森学园]奇锐骏、[佳茗回味无穷]草上飞、[坚持一生的奇迹]奇锐骏,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30181.png
30180,角色卡池,2026-08-10 12:00:00,2026-08-20 11:59:59,[Féroce]天狼星象征,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30180.png
50025,角色卡池,2026-08-10 12:00:00,2026-08-16 11:59:59,[喜乐无边]东海帝王、[星光跃动]小栗帽、[pf.胜利公式]琵琶晨光、[飞跃地平线]东海帝王、[Maverick]成田白仁、[超级加急！全彩PP膜特殊加工]爱丽数码、[雪纺丝带木乃伊]超级溪流、[奇迹的胜利之星]小栗帽、[嫣红圣诞颂歌]琵琶晨光、[Noble Seamair]美妙姿势、[锦绣·溢彩盛典]北部玄驹、[Line Breakthrough]目白善信、[Titania]美妙姿势、[unsigned]空中神宫、[爱丽♡僵尸]爱丽数码、[Fluttertail Spirit]山人西风、[Butterfly Sting]奇锐骏、[不会结冰的生命之水]伏特加、[绯红的星月之夜]大和赤骥、[饿狼]成田白仁、[压轴主角·庆鹤之志]北部玄驹、[星辉之航]北幸樽前、[Fun☆Fun☆嗨翻天]大拓太阳神、[Clear Bliss]千明代表、[华丽红玉]第一红宝、[Onyx Soldier]克里斯象征、[登龙之顶]葛城荣主,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50025.png
50027,角色卡池,2026-08-11 12:00:00,2026-08-16 11:59:59,[喜乐无边]东海帝王、[玫瑰之梦]米浴、[O sole suo！]好歌剧、[飞跃地平线]东海帝王、[苍蓝/怒涛]名将怒涛、[Make up Vampire！]米浴、[新春初晴·宝蓝绚烂]好歌剧、[Starry Nocturne]爱慕织姬、[锦绣·溢彩盛典]北部玄驹、[阴阳八卦☆开运服]小林历奇、[Dot-o'-Lantern]名将怒涛、[Butterfly Sting]奇锐骏、[绯红的星月之夜]大和赤骥、[压轴主角·庆鹤之志]北部玄驹、[星辉之航]北幸樽前、[Clear Bliss]千明代表、[Onyx Soldier]克里斯象征、[Saisir le rêve]樱花桂冠、[碧蓝湍流]待兼唐怀瑟、[奇迹装点！]菱奇宝、[雷霆加身]谷水琴蕾、[登龙之顶]葛城荣主,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50027.png
30183,支援卡,2026-08-16 12:00:00,2026-08-30 11:59:59,[与你共赏的泡沫]曼城茶座、[在这火热的夏天飞奔吧！]森林宝袋,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30183.png
30182,角色卡池,2026-08-16 12:00:00,2026-08-30 11:59:59,[Lunatic Lab]爱丽速子、[浪间翠玉]无声铃鹿,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30182.png
30185,支援卡,2026-08-20 12:00:00,2026-09-01 11:59:59,[小感伤预警♪]丸善斯基、[璨烂]目白拉莫娜,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30185.png
30184,角色卡池,2026-08-20 12:00:00,2026-09-01 11:59:59,[阴阳八卦☆开运服]小林历奇、[星辉之航]北幸樽前,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30184.png
50030,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[在耀眼景色的前方]无声铃鹿、[有梦想就要大声说出来！]东海帝王、[Run（my）way]黄金城、[好快！好吃！好快！]樱花进王、[哪怕还不能独当一面]西野花、[必杀技！双胡萝卜拳！]微光飞驹、[涡轮引擎马力全开！]双涡轮、[身后迫近的热浪是动力]北部玄驹、[身为新娘！]川上公主、[独享冰凉？]东商变革、[被授予魔力的英雄]荒漠英雄、[队形：PARTY]重炮、[萍水相逢即是福♪]待兼福来,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50030.png
50032,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[粉色背影]成田路、[那声加油改变了世界]采珠、[坏蛋，举起手来！]大树快车、[小感伤预警♪]丸善斯基、[Q≠0]爱丽速子、[太阳小天使♪]大拓太阳神、[Danke schön]荣进闪耀、[Marvelous☆巧克力盛宴]美丽周日、[The frontier]森林宝袋、[宛如海鸥]目白善信,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50032.png
50034,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[不沉舰的进击]黄金船、[期待已久的计谋]青云天空、[划破天空的闪电少女！]玉藻十字、[一颗安心糖]超级溪流、[超越那前方的背影]里见光钻、[樱花盛开之时]樱花千代王、[全力嬉闹！]胜利奖券、[43、8、1]中山庆典、[鸣箭嗤天]成田白仁、[独奏·螺旋卡农]曼城茶座,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50034.png
50036,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[Enchaînement]鲁道夫象征、[可爱的金兰之交们]生野狄杜斯、[It's on the house.]曼城茶座、[月下小恶魔♪]目白善信、[A Win Foreshadowed]克里斯象征、[平安喜乐寄于板羽球中]特别周、[夜风掳心]目白麦昆、[此刻，樱花烂漫]樱花桂冠,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50036.png
50038,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[伏特加之路]伏特加、[热情的冠军！]神鹰、[这就是我的优俊偶像之道☆]醒目飞鹰、[“要受人喜爱啊”]小栗帽、[心中的烈火无法抑制]八重无敌、[Head-on fight！]青竹回忆、[起舞今宵]帝王光辉、[幸福就在转角后]米浴、[大闹万圣夜！]玉藻十字、[舞动吧·躁动吧·狂欢吧！]大拓太阳神、[夜有黎明，天有祥星]爱慕织姬,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50038.png
50040,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[“存在”于此的幸福]爱丽数码、[Outfit as No.1]大和赤骥、[乌菈菈的热情之歌♪]春乌菈菈、[奔向理想的熏风]气槽、[啊，华丽一族]第一红宝、[GLAD TIDINGS]成田白仁、[变身！侍者形态！]微光飞驹、[此刻请不要闭眼]优秀素质、[Chill chill night*]重炮、[坚持一生的奇迹]奇锐骏,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50040.png
50042,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[献上全国第一的演出]特别周、[万紫千红中一枝独秀]草上飞、[飞奔吧，闪耀吧]艾尼风神、[B·N·Winner！]胜利奖券、[尽管笑我傻吧]目白善信、[请品尝第一口！]菱曙、[爽快！决胜一击！]目白莱恩、[内心双脚皆温暖]生野狄杜斯,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50042.png
50044,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[极快！最快！花之风暴！]樱花进王、[让世界更加☆marvelous]美丽周日、[收下这份鼓励吧！]青竹回忆、[光芒四射地奔跑吧∞]神鹰、[TT Ignition！]双涡轮、[燃至天际的祈祷之火]八重无敌、[化为那无人知晓的风]山人西风、[To you]喜嘉奇迹、[绝对皇帝]鲁道夫象征、[Something Blue]大和赤骥、[暖月]黄金城、[在这火热的夏天飞奔吧！]森林宝袋,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50044.png
50046,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[全身心的感谢]美妙姿势、[冲向前方7厘米之外]空中神宫、[由故乡直达的助威！]雪之美人、[明天全国都会染红吧♪]青云天空、[即使满身泥土，也要追逐梦想]优秀素质、[可爱的你，美丽的你]真机伶、[倔强的集市]成田大进,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50046.png
50048,支援卡,2050-08-24 12:00:00,2050-09-29 11:59:59,[饱含心意的纸杯蛋糕]西野花、[Escorte étoile]天狼星象征、[Dear Mr. C.B.]千明代表、[待兼唐☆大冒险]待兼唐怀瑟、[听凭骰运]中山庆典、[帝王！王！王！！！]东海帝王、[奔跑吧，奔跑吧，奔跑吧！！]小栗帽、[Are you merry？]气槽、[难以捉摸的绝世佳人]东商变革、[璨烂]目白拉莫娜、[任务“为内心补充营养”]美浦波旁、[与你定制的宝贵回忆]阿斯顿真弓、[All'alba vincerò！]好歌剧、[与你共赏的泡沫]曼城茶座,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50048.png
50029,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[闪电少女]真机伶、[流星歌剧]富士奇石、[Buono☆时尚]菱曙、[叠瓣花蕾]西野花、[洁白傲气的激励之服]帝王光辉、[朔月挚爱]真机伶、[Rocket☆Star]采珠、[Flare]阿斯顿真弓、[华丽红玉]第一红宝、[赤热☆队长]樱花进王、[Ultra☆Marine]青竹回忆,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50029.png
50031,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[绯红方程式]丸善斯基、[星光跃动]小栗帽、[狂野前线]大树快车、[橡木王冠]气槽、[真我/1928]黄金城、[飞跃☆夏夜]丸善斯基、[秋樱舞娘]黄金城、[举世无双·樱花耀夜]樱花千代王、[胜利之星]富士奇石、[Titania]美妙姿势、[Bubblegum☆Memories]大树快车、[黑铁的壮志]青竹回忆、[Fluttertail Spirit]山人西风、[Fun☆Fun☆嗨翻天]大拓太阳神、[Sweet Juneberry]西野花,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50031.png
50033,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[无声无瑕]无声铃鹿、[喜乐无边]东海帝王、[皇帝]鲁道夫象征、[MB-19890425]美浦波旁、[飞跃地平线]东海帝王、[阳光花束]重炮、[青云垂钓者]青云天空、[亚马逊青金石]菱亚马逊、[苍蓝/怒涛]名将怒涛、[Meisterschaft]荣进闪耀,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50033.png
50035,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[粉红公主]川上公主、[皓月下的神箭手]鲁道夫象征、[潮流☆Joker]岛川乔丹、[宛延曲线]目白多伯、[奇迹的胜利之星]小栗帽、[Noble Seamair]美妙姿势、[CODE：淋面装饰]美浦波旁、[精确无比·巧克力大师]荣进闪耀、[墨绿柔线]目白雅丹、[Starry Nocturne]爱慕织姬,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50035.png
50037,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[星夜猫咪舞会]青云天空、[四白流星之袭]八重无敌、[RUN＆WIN]优秀素质、[全时狂欢]艾尼风神、[悬铃木魔女]东商变革、[假日宝石蓝]目白多伯、[unsigned]空中神宫,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50037.png
50039,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[梦想传递员]胜利奖券、[另类工程师]成田大进、[可可爱爱的六出冰花]雪之美人、[Dot-o'-Lantern]名将怒涛、[轰鸣雷神]玉藻十字、[死中求生]中山庆典、[不会结冰的生命之水]伏特加、[Heroic Author]荒漠英雄、[压轴主角·庆鹤之志]北部玄驹、[MELTY GIFT]艾尼风神、[玛格丽特拿铁]目白莱恩,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50039.png
50041,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[Clear Bliss]千明代表、[Neige Émeraude]目白雅丹、[Fleur Enneigée]樱花千代王、[Universe-Naut]新宇宙、[碧蓝湍流]待兼唐怀瑟、[雷霆加身]谷水琴蕾、[Hungry Veil]菱亚马逊、[☆闪亮★心动☆雀跃∞美丽∞]美丽周日、[Aurore☆Vacances]岛川乔丹、[登龙之顶]葛城荣主、[Féroce]天狼星象征、[Lunatic Lab]爱丽速子、[浪间翠玉]无声铃鹿,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50041.png
50043,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[特别追梦者]特别周、[优雅曲线]目白麦昆、[玫瑰之梦]米浴、[O sole suo！]好歌剧、[pf.胜利公式]琵琶晨光、[天际尽头]目白麦昆、[Nevertheless]成田大进、[Maverick]成田白仁、[圣翠治愈师]草上飞、[雀跃♪维他命心拍]特别周、[吉兆秋风]待兼福来、[Make up Vampire！]米浴、[雪纺丝带木乃伊]超级溪流、[Creeping Black]曼城茶座、[嫣红圣诞颂歌]琵琶晨光、[疾风迅雷]玉藻十字、[新春初晴·宝蓝绚烂]好歌剧,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50043.png
50045,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[锦绣·溢彩盛典]北部玄驹、[Natural Brilliance]里见光钻、[砺光韧线]目白光明、[Line Breakthrough]目白善信、[涟漪佳人]目白麦昆、[RUN！乱！发射！！]黄金船、[梦之金原]稻荷一、[绯红的星月之夜]大和赤骥、[饿狼]成田白仁、[当红之星·荣兴之翠]里见光钻、[Onyx Soldier]克里斯象征、[Saisir le rêve]樱花桂冠、[奇迹装点！]菱奇宝,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50045.png
50047,角色卡池,2050-08-24 12:00:00,2050-09-29 11:59:59,[绝对☆LOVE]醒目飞鹰、[羽蛇武斗家]神鹰、[超级加急！全彩PP膜特殊加工]爱丽数码、[明媚新春♪樱花绽放]春乌菈菈、[稻荷因缘江户紫]稻荷一、[阴阳八卦☆开运服]小林历奇、[黄昏凯旋]醒目飞鹰、[爱丽♡僵尸]爱丽数码、[Butterfly Sting]奇锐骏、[星辉之航]北幸樽前、[Wicked Punk]新光风,D:\Apps\umas\export\Texture2D\img_bnr_gacha_50047.png
30187,支援卡,2050-09-05 12:00:00,2050-09-23 11:59:59,[URA员工]佐岳鸣、[黎明将至]佐岳鸣、[志向远大，展翅高飞]神鹰,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30187.png
30186,角色卡池,2050-09-05 12:00:00,2050-09-23 11:59:59,[The Proud Road]成田路,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30186.png
30189,支援卡,2050-09-12 12:00:00,2050-09-23 11:59:59,[助人大将与小小魔女]北部玄驹、[绽放于赛场的堇花]中山庆典,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30189.png
30188,角色卡池,2050-09-12 12:00:00,2050-09-23 11:59:59,[La mode 564]黄金船,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30188.png
30131,支援卡,2050-10-17 12:00:00,2050-10-24 11:59:59,[特雷森学园]第一红宝、[特雷森学园]喜嘉奇迹、[The 3rd MIRACLE]喜嘉奇迹、[啊，华丽一族]第一红宝,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30131.png
30130,角色卡池,2050-10-17 12:00:00,2050-10-24 11:59:59,[Rocket☆Star]采珠,D:\Apps\umas\export\Texture2D\img_bnr_gacha_30130.png
